company_name,stock_code,Industry,p_DII,p_hhi_count_gender,p_std_attrition_gender,p_cv_salary_gender,p_hhi_count_race,p_std_attrition_race,p_cv_salary_race
RedHawk Holdings Corp.,SNDD,Health Care  ,0.017926734,0.142741639,0.172334156,0.142741639,0.147592797,0.18384047,0.084124531
"Redfield Energy, LLC",RDFD,Energy  ,0.245954693,0.205108751,0.856654229,0.205108751,0.054122408,0.906637717,0.221148958
Redfin Corporation,RDFN,Real Estate  ,0.85915493,0.854767184,0.568275862,0.854767184,0.688470067,0.491957105,0.89135255
Redwood Capital Bancorp,RWCB,Financials  ,0.393724696,0.458676945,0.859207225,0.458676945,0.545625672,0.404623699,0.296342775
"Redwood Financial, Inc.",REDW,Financials  ,0.483805668,0.796342775,0.301956849,0.796342775,0.454912155,0.467173739,0.673001076
"Redwood Group International, Inc.",RDWD,Financials  ,0.0951417,0.949892435,0.323632715,0.949892435,0.34268555,0.130304243,0.184833274
"Redwood Trust, Inc.",RWT,Financials  ,0.881578947,0.780745787,0.805519318,0.780745787,0.773933309,0.598378703,0.876568663
"Reed's, Inc.",REED,Consumer Staples  ,0.639405204,0.653590827,0.217059891,0.653590827,0.767954134,0.224231465,0.863925008
"Reeltime Rentals, Inc.",RLTR,Communication Services  ,0.247648903,0.908597986,0.68902439,0.908597986,0.194681126,0.791944276,0.220987335
"Reflect Scientific, Inc.",RSCF,Health Care  ,0.02650039,0.511356119,0.097714422,0.511356119,0.078868063,0.340827838,0.138735556
"Reflectkote, Inc.",RKTE,Materials  ,0.011583012,0.239412761,0.012231282,0.239412761,0.08865048,0.21697417,0.173076923
"Refocus Group, Inc.",RFCS,Health Care  ,0.904910366,0.604336641,0.653898224,0.604336641,0.810657846,0.754826408,0.897696327
Regal Beloit Corporation,RBC,Industrials  ,0.731675393,0.689082462,0.825517153,0.689082462,0.545993031,0.400538669,0.771660859
"Regency Affiliates, Inc.",RAFI,Financials  ,0.240890688,0.022364647,0.989212243,0.022364647,0.029401219,0.987389912,0.076550735
"Regeneron Pharmaceuticals, Inc.",REGN,Health Care  ,0.940763835,0.981624403,0.924026439,0.981624403,0.662550533,0.910065941,0.83756532
"Regenicin, Inc.",RGIN,Health Care  ,0.286048324,0.300183756,0.860396592,0.300183756,0.185740537,0.884881227,0.211157724
Regional Brands Inc.,RGBD,Industrials  ,0.079842932,0.783159117,0.411152512,0.783159117,0.102090592,0.196614082,0.221486643
"Regional Health Properties, Inc.",RHE,Health Care  ,0.234606391,0.217567071,0.554750338,0.217567071,0.278133039,0.469293716,0.33745492
Regional Management Corp.,RM,Financials  ,0.205465587,0.563822158,0.260110386,0.563822158,0.403191108,0.247698159,0.378451058
Regions Financial Corporation,RF,Financials  ,0.683198381,0.663678738,0.460812845,0.663678738,0.719702402,0.87570056,0.681695948
Regis Corporation,RGS,Consumer Discretionary  ,0.485996705,0.141634015,0.312693498,0.141634015,0.6195037,0.630674449,0.601686292
"Rego Payment Architectures, Inc.",RPMT,Information Technology  ,0.022962113,0.817070727,0.031622777,0.817070727,0.198357043,0.198899989,0.15913892
Regulus Therapeutics Inc.,RGLS,Health Care  ,0.272018706,0.337669974,0.14716891,0.337669974,0.412201397,0.072376261,0.619783617
"Reinsurance Group of America, Incorporated",RGA,Financials  ,0.79757085,0.897364647,0.87676869,0.897364647,0.609089279,0.756705364,0.737898888
"Rekor Systems, Inc.",REKR,Industrials  ,0.47513089,0.498025552,0.346010536,0.498025552,0.529500581,0.365909965,0.691753775
"Relay Therapeutics, Inc.",RLAY,Health Care  ,0.80670304,0.710253583,0.932706857,0.710253583,0.596545388,0.44442679,0.810701406
Reliability Incorporated,RLBY,Industrials  ,0.261780105,0.662950058,0.26519337,0.662950058,0.576655052,0.12979351,0.460162602
"Reliance Global Group, Inc.",RELI,Financials  ,0.238866397,0.664664754,0.087104867,0.664664754,0.395751165,0.066853483,0.541681606
Reliance Steel & Aluminum Co.,RS,Materials  ,0.841698842,0.488142292,0.833209785,0.488142292,0.628176172,0.843542435,0.759615385
Reliance Worldwide Corporation Limited,RWC,Industrials  ,0.426701571,0.751800232,0.324681999,0.751800232,0.477003484,0.642683083,0.592218351
"Reliant Bancorp, Inc.",RBNC,Financials  ,0.384615385,0.640731445,0.504766683,0.640731445,0.420849767,0.90702562,0.350125493
"Reliant Holdings, Inc.",RELT,Industrials  ,0.082460733,0.908013937,0.109083901,0.908013937,0.189547038,0.093112736,0.347851336
"Reliv' International, Inc.",RELV,Consumer Staples  ,0.249070632,0.351538926,0.237749546,0.351538926,0.272480386,0.866907776,0.403386755
"Relm Holdings, Inc.",RELM,Information Technology  ,0.050516648,0.103285915,0.053792483,0.103285915,0.234822681,0.005163318,0.285283171
"Relmada Therapeutics, Inc.",RLMD,Health Care  ,0.140296181,0.858360897,0.0911842,0.858360897,0.215361999,0.164614285,0.457496136
"Remark Holdings, Inc.",MARK,Consumer Discretionary  ,0.779242175,0.721956175,0.212155776,0.721956175,0.953127267,0.236867704,0.983573194
Renasant Corporation,RNST,Financials  ,0.380566802,0.54867336,0.399899649,0.54867336,0.471943349,0.849479584,0.38884905
"Renavotio, Inc.",RIII,Industrials  ,0.293193717,0.142044135,0.173968907,0.142044135,0.920441347,0.608182634,0.296515679
ReneSola Ltd,SOL,Industrials  ,0.787958115,0.940650407,0.234613902,0.940650407,0.993031359,0.145953572,0.986178862
"Reneo Pharmaceuticals, Inc.",RPHM,Health Care  ,0.025720966,0.108636531,0.108863582,0.108636531,0.048364572,0.495034559,0.114668433
"Renewable Energy Group, Inc.",REGI,Energy  ,0.430420712,0.609762266,0.508395522,0.609762266,0.336115326,0.606389578,0.558973055
"RenovaCare, Inc.",RCAR,Health Care  ,0.772408418,0.35876516,0.465477423,0.35876516,0.870047777,0.028998173,0.979097667
"Rent-A-Center, Inc.",RCII,Consumer Discretionary  ,0.624382208,0.53649688,0.456086036,0.53649688,0.838194747,0.358463035,0.699229539
"Reo Plastics, Inc.",REOP,Materials  ,0.154440154,0.701863354,0.086360267,0.701863354,0.499717674,0.074538745,0.567873303
Repligen Corporation,RGEN,Health Care  ,0.816056118,0.453877251,0.703193438,0.453877251,0.618816612,0.821244141,0.810112608
"Replimune Group, Inc.",REPL,Health Care  ,0.488698363,0.636751194,0.5749781,0.636751194,0.428224917,0.496544053,0.621255612
"Repro Med Systems, Inc.",KRMD,Health Care  ,0.078721746,0.256229327,0.101616628,0.256229327,0.171187064,0.178835306,0.352395672
"Republic First Bancorp, Inc.",FRBK,Financials  ,0.714574899,0.645482252,0.546813848,0.645482252,0.776622445,0.360988791,0.811760488
"Republic Services, Inc.",RSG,Industrials  ,0.730366492,0.679094077,0.673390723,0.679094077,0.750987224,0.780941388,0.650406504
ResMed Inc.,RMD,Health Care  ,0.75604053,0.83476663,0.738711476,0.83476663,0.587945608,0.648764598,0.775299919
Research Frontiers Incorporated,REFR,Information Technology  ,0.281285878,0.989380886,0.080351114,0.989380886,0.440793428,0.132338085,0.588170204
"Research Solutions, Inc.",RSSS,Information Technology  ,0.32032147,0.857743939,0.84166104,0.857743939,0.331697055,0.26411494,0.336082889
"Resideo Technologies, Inc.",REZI,Industrials  ,0.882198953,0.570150987,0.783759476,0.570150987,0.714634146,0.449531871,0.91010453
Resonant Inc.,RESN,Information Technology  ,0.867967853,0.29322781,0.812288994,0.29322781,0.923462232,0.300594904,0.863997586
"Resonate Blends, Inc.",KOAN,Health Care  ,0.065471551,0.268210217,0.272437684,0.268210217,0.240499816,0.075236355,0.237727239
"Resources Connection, Inc.",RGP,Industrials  ,0.816753927,0.976655052,0.725427213,0.976655052,0.612659698,0.601000385,0.833914053
"Response Oncology, Inc.",ROIX,Industrials  ,0.616492147,0.828687573,0.906719774,0.828687573,0.91242741,0.945748365,0.318931475
"Retractable Technologies, Inc.",RVP,Health Care  ,0.376461419,0.743623668,0.712988771,0.743623668,0.679750092,0.122030667,0.402958711
"Revance Therapeutics, Inc.",RVNC,Health Care  ,0.996102884,0.769496509,0.856574022,0.769496509,0.938331496,0.843012632,0.969971296
"Revasum, Inc.",RVS,Information Technology  ,0.307692308,0.312963334,0.49639883,0.312963334,0.359747546,0.313166461,0.460014083
Revium Recovery Inc.,RVRC,Consumer Staples  ,0.197026022,0.183916717,0.971324864,0.184067592,0.114212432,0.984629295,0.049289386
"Reviva Pharmaceuticals Holdings, Inc.",RVPH,Health Care  ,0.261106781,0.72429254,0.647527276,0.72429254,0.411319368,0.371176611,0.302274233
"Revlon, Inc.",REV,Consumer Staples  ,0.925650558,0.553108027,0.722686025,0.553108027,0.834339167,0.415189873,0.905352283
"Revolution Medicines, Inc.",RVMD,Health Care  ,0.978955573,0.855420801,0.803774787,0.855420801,0.952149945,0.531341861,0.982924855
Rexnord Corporation,RXN,Industrials  ,0.396596859,0.530081301,0.528202493,0.530081301,0.398025552,0.454020777,0.547619048
"Rezolute, Inc.",RZLT,Health Care  ,0.628215121,0.78647556,0.940670542,0.78647556,0.776699743,0.200842139,0.57201737
"Rhythm Pharmaceuticals, Inc.",RYTM,Health Care  ,0.745908028,0.932598309,0.624591861,0.932598309,0.606909225,0.641614364,0.802899831
Ribbon Communications Inc.,RBBN,Information Technology  ,0.762342135,0.425766379,0.602745892,0.425766379,0.623622521,0.832641149,0.785232874
RiceBran Technologies,RIBT,Consumer Staples  ,0.635687732,0.490947495,0.323774955,0.490947495,0.731744116,0.323327306,0.789839734
"Rich Pharmaceuticals, Inc.",RCHA,Health Care  ,0.004676539,0.143476663,0.003583659,0.143476663,0.192429254,0.000158894,0.103922867
"Richardson Electronics, Ltd.",RELL,Information Technology  ,0.206659013,0.812562613,0.294283142,0.812562613,0.265878581,0.175777304,0.440297757
"Richmond Mutual Bancorporation, Inc.",RMBI,Financials  ,0.070850202,0.616529222,0.119719017,0.616529222,0.216296163,0.425140112,0.191376838
"Rigel Pharmaceuticals, Inc.",RIGL,Health Care  ,0.796570538,0.639323778,0.375726686,0.639323778,0.873943403,0.516246921,0.907043497
"Right On Brands, Inc.",RTON,Consumer Discretionary  ,0.703459638,0.074009578,0.956004562,0.074009578,0.700769119,0.95460441,0.506032854
"Rightscorp, Inc.",RIHT,Information Technology  ,0.01836969,0.178220797,0.012604096,0.178220797,0.080845522,0.486025368,0.128457902
"Riley Exploration Permian, Inc.",REPX,Energy  ,0.317152104,0.754931715,0.200559701,0.754931715,0.353566009,0.286290323,0.615912557
"Rimini Street, Inc.",RMNI,Information Technology  ,0.478760046,0.908535364,0.324555481,0.908535364,0.545982769,0.470984398,0.652248265
"Ring Energy, Inc.",REI,Energy  ,0.514563107,0.922862924,0.322450249,0.922862924,0.941072332,0.244416873,0.597102186
"RingCentral, Inc.",RNG,Information Technology  ,0.752009185,0.702865157,0.597794283,0.702865157,0.61420557,0.731395218,0.802233176
"Riot Blockchain, Inc.",RIOT,Information Technology  ,0.130884041,0.217090763,0.152261985,0.217090763,0.236625927,0.029857448,0.433055025
"Rising BioSciences, Inc.",RBII,Health Care  ,0.633671083,0.091142962,0.854025643,0.091142962,0.835722161,0.930483833,0.416795466
Rite Aid Corporation,RAD,Consumer Staples  ,0.970260223,0.596560048,0.717241379,0.596560048,0.829511165,0.743942134,0.958875113
River City Bank,RCBC,Financials  ,0.597165992,0.611061312,0.424284997,0.611061312,0.652115454,0.362089672,0.754571531
River Financial Corporation,RVRF,Financials  ,0.118421053,0.377554679,0.281886603,0.377554679,0.323951237,0.495796637,0.168967372
"River Hawk Aviation, Inc.",RHWI,Industrials  ,0.57591623,0.124041812,0.336117178,0.124041812,0.751800232,0.668975247,0.668060395
River Valley Community Bancorp,RVCB,Financials  ,0.379554656,0.615095016,0.077370798,0.615095016,0.615812119,0.114791833,0.663230549
"Riverview Bancorp, Inc.",RVSB,Financials  ,0.442307692,0.275277877,0.529653788,0.275277877,0.431875224,0.255604484,0.589100036
Riverview Financial Corporation,RIVE,Financials  ,0.00708502,0.186088204,0.02609132,0.186088204,0.054679096,0.541633307,0.075654356
"Rivulet Media, Inc.",RIVU,Communication Services  ,0.003134796,0.48721921,0.03597561,0.48721921,0.026852569,0.165657177,0.069785474
"Roadrunner Transportation Systems, Inc.",RRTS,Industrials  ,0.465968586,0.706852497,0.425285879,0.706852497,0.587456446,0.817622162,0.497444832
Robert Half International Inc.,RHI,Industrials  ,0.921465969,0.848896632,0.57844019,0.848896632,0.802555168,0.778376299,0.926713124
Roblox Corporation,RBLX,Communication Services  ,0.981191223,0.280919184,0.907926829,0.280919184,0.950684224,0.534827377,0.974411993
Rochester Community Baseball Inc.,RCCB,Communication Services  ,0.047021944,0.023495998,0.68597561,0.023495998,0.005938549,0.354330709,0.005686224
"Rock Ridge Resources, Inc.",RRRI,Energy  ,0.110032362,0.725088518,0.349191542,0.725088518,0.240768842,0.329094293,0.307066599
"Rocket City Enterprises, Inc.",RCTY,Information Technology  ,0.31228473,0.871368463,0.274814315,0.871368463,0.599579243,0.654057694,0.353787345
"Rocket Pharmaceuticals, Inc.",RCKT,Health Care  ,0.784879189,0.836751194,0.335669348,0.836751194,0.861374495,0.378485739,0.945977773
"RocketFuel Blockchain, Inc.",RKFL,Information Technology  ,0.197474168,0.180224404,0.835809138,0.180224404,0.075135243,0.852845437,0.107232673
Rockford Corporation,ROFO,Consumer Discretionary  ,0.069192751,0.173849949,0.171745152,0.173849949,0.1906835,0.059014267,0.310074139
"Rockwell Automation, Inc.",ROK,Industrials  ,0.821989529,0.576538908,0.699858666,0.576538908,0.577932636,0.770552777,0.830545877
"Rockwell Medical, Inc.",RMTI,Health Care  ,0.252533125,0.793090775,0.350402166,0.793090775,0.422932745,0.455787717,0.380584382
"Rocky Brands, Inc.",RCKY,Consumer Discretionary  ,0.098846787,0.766507038,0.353104123,0.766507038,0.173414599,0.201523995,0.257740951
"Rocky Mountain Chocolate Factory, Inc.",RMCF,Consumer Staples  ,0.598513011,0.464091732,0.546279492,0.464091732,0.664152082,0.380470163,0.668279407
"Rocky Mountain High Brands, Inc.",RMHB,Consumer Staples  ,0.453531599,0.204888352,0.629038113,0.204888352,0.542546771,0.265822785,0.557302691
Rocky Mountain International Ltd.,RMIL,Consumer Staples  ,0.085501859,0.26041038,0.406533575,0.26041038,0.13971032,0.163110307,0.325672815
Rogers Corporation,ROG,Information Technology  ,0.460390356,0.792526548,0.250956561,0.792526548,0.551993588,0.419238972,0.665828387
Rogue One Inc.,ROAG,Consumer Staples  ,0.29739777,0.281532891,0.724137931,0.281532891,0.291792396,0.867992767,0.217417599
"Roku, Inc.",ROKU,Communication Services  ,0.843260188,0.631035373,0.430792683,0.631035373,0.919700491,0.43640218,0.921943655
"Rollins, Inc.",ROL,Industrials  ,0.494764398,0.466782811,0.661184633,0.466782811,0.542160279,0.655636783,0.514285714
"Romeo Power, Inc.",RMO,Industrials  ,0.859947644,0.393728223,0.269690351,0.393728223,0.993844367,0.426702578,0.993728223
"Rooshine, Inc.",RSAU,Consumer Staples  ,0.866171004,0.451418226,0.333938294,0.451418226,0.995473748,0.229294756,0.999697611
"Roper Technologies, Inc.",ROP,Industrials  ,0.895287958,0.791637631,0.606192985,0.791637631,0.703484321,0.903680903,0.880255517
"Ross Stores, Inc.",ROST,Consumer Discretionary  ,0.907742998,0.360760412,0.521427408,0.360760412,0.972282688,0.582684825,0.944759413
"Rouchon Industries, Inc.",RCHN,Information Technology  ,0.082663605,0.087657784,0.082489309,0.087657784,0.320276498,0.267706813,0.269791771
Royal Caribbean Group,RCL,Consumer Discretionary  ,0.965403624,0.60673342,0.664982891,0.60673342,0.991583224,0.492380026,0.99796482
"Royal Financial, Inc.",RYFL,Financials  ,0.902834008,0.425421298,0.887706974,0.425421298,0.982251703,0.076861489,0.956435999
"Royal Gold, Inc.",RGLD,Materials  ,0.324324324,0.806041784,0.091549296,0.806041784,0.81959345,0.185239852,0.630656109
"Royale Energy, Inc.",ROYL,Energy  ,0.889967638,0.674759737,0.866604478,0.674759737,0.699544765,0.887717122,0.775800712
"Rubicon Technology, Inc.",RBCN,Information Technology  ,0.523536165,0.43217792,0.10218321,0.43217792,0.767281106,0.235941183,0.799818932
"Rubius Therapeutics, Inc.",RUBY,Health Care  ,0.738893219,0.904152885,0.61169069,0.904152885,0.654538773,0.501390323,0.821520571
"RumbleON, Inc.",RMBL,Consumer Discretionary  ,0.662273476,0.534320128,0.275541796,0.534320128,0.747641852,0.331549935,0.86974851
Running Fox Resource Corp.,RUN.H,Energy  ,0.404530744,0.628477491,0.879042289,0.628477491,0.24430956,0.277605459,0.494407728
"Rush Street Interactive, Inc.",RSI,Consumer Discretionary  ,0.151565074,0.195037005,0.489327033,0.195037005,0.246263242,0.136997406,0.327809275
"RushNet, Inc.",RSHN,Consumer Staples  ,0.040892193,0.363910682,0.101270417,0.363910682,0.12009656,0.823869801,0.143937103
"Ruth's Hospitality Group, Inc.",RUTH,Consumer Discretionary  ,0.759472817,0.702365404,0.903698876,0.702365404,0.632854448,0.827658885,0.65023986
"Ryder System, Inc.",R,Industrials  ,0.845549738,0.588501742,0.830913529,0.588501742,0.781184669,0.624599205,0.765272938
Ryerson Holding Corporation,RYI,Materials  ,0.583011583,0.562394128,0.639733136,0.562394128,0.586674195,0.652767528,0.65469457
S&P Global Inc.,SPGI,Financials  ,0.931174089,0.750806741,0.627596588,0.750806741,0.866081033,0.943554844,0.941376838
"S&T Bancorp, Inc.",STBA,Financials  ,0.434210526,0.747848691,0.867636729,0.747848691,0.195231266,0.581765412,0.423987092
S&W Seed Company,SANW,Consumer Staples  ,0.847583643,0.376885938,0.4646098,0.376885938,0.787266144,0.514647378,0.930148171
"S.B.C.P. Bancorp, Inc.",SBBI,Financials  ,0.472672065,0.582377196,0.877772203,0.582377196,0.236285407,0.488490793,0.497669416
"SANUWAVE Health, Inc.",SNWV,Health Care  ,0.185502728,0.341051084,0.17551963,0.341051084,0.237192209,0.576149996,0.404504306
"SB Financial Group, Inc.",SBFG,Financials  ,0.484817814,0.547687343,0.902458605,0.547687343,0.372624597,0.337169736,0.495518107
"SCI Engineered Materials, Inc.",SCIA,Information Technology  ,0.269804822,0.172109798,0.399617376,0.172109798,0.258865959,0.699517342,0.386782014
SCWorx Corp.,WORX,Health Care  ,0.109898675,0.122601985,0.106713387,0.122601985,0.338552003,0.297846985,0.321336572
"SCYNEXIS, Inc.",SCYX,Health Care  ,0.842556508,0.484821757,0.388866768,0.484821757,0.956413083,0.406609994,0.95944653
SEACOR Marine Holdings Inc.,SMHI,Energy  ,0.401294498,0.181841173,0.529228856,0.181841173,0.463328275,0.321650124,0.544483986
"SELLAS Life Sciences Group, Inc.",SLS,Health Care  ,0.14497272,0.613009923,0.368240822,0.613009923,0.168099963,0.047986017,0.417457864
"SEMrush Holdings, Inc.",SEMR,Information Technology  ,0.376578645,0.676517732,0.366419086,0.676517732,0.356842316,0.510943989,0.551755357
"SETO Holdings, Inc.",SETO,Health Care  ,0.289166017,0.312091143,0.079318309,0.312091143,0.777361264,0.165249861,0.501435195
"SG Blocks, Inc.",SGBX,Industrials  ,0.543193717,0.75087108,0.309135295,0.75087108,0.645760743,0.022701039,0.83612079
